timestamp,0_dekalb,0_forsyth,0_fulton,total_energy_kWh
2018-02-05 05:00:00,1228268.896,291053.64599999995,1695828.9589999998,3215151.5009999997
2018-02-05 06:00:00,1301765.539,310363.246,1809410.392,3421539.177
2018-02-05 07:00:00,1411362.1,318145.115,1856282.597,3585789.812
2018-02-05 08:00:00,1344724.252,300721.752,1795372.3369999998,3440818.341
2018-02-05 09:00:00,1230826.9130000002,285379.336,1638025.759,3154232.0080000004
2018-02-05 10:00:00,1064404.596,248936.414,1466026.896,2779367.9059999995
2018-02-05 11:00:00,976855.176,219992.171,1346144.19,2542991.537
2018-02-05 12:00:00,893919.467,202318.169,1213091.595,2309329.2309999997
2018-02-05 13:00:00,813071.912,181955.949,1089569.24,2084597.101
2018-02-05 14:00:00,782280.797,168067.47,1029805.629,1980153.896
2018-02-05 15:00:00,741673.105,160614.647,1003880.249,1906168.001
2018-02-05 16:00:00,724725.018,165952.697,1018228.431,1908906.1460000002
2018-02-05 17:00:00,817015.99,171024.314,1058383.64,2046423.944
2018-02-05 18:00:00,904293.827,184911.231,1120038.084,2209243.142
2018-02-05 19:00:00,942747.575,193525.148,1181005.006,2317277.7290000003
2018-02-05 20:00:00,987970.139,198353.81,1219651.846,2405975.795
2018-02-05 21:00:00,974248.505,205908.896,1220421.332,2400578.733
2018-02-05 22:00:00,859865.0769999999,198271.46400000004,1127571.756,2185708.2970000003
2018-02-05 23:00:00,813084.861,175290.585,1038508.538,2026883.984
2018-02-06 00:00:00,749325.8099999999,170268.408,994801.724,1914395.9419999998
2018-02-06 01:00:00,726925.733,158559.998,975556.849,1861042.58
2018-02-06 02:00:00,748683.889,163280.214,998934.557,1910898.6600000001
2018-02-06 03:00:00,767080.4920000001,172640.337,1021701.415,1961422.2440000002
2018-02-06 04:00:00,810200.1410000001,183353.745,1073261.325,2066815.2110000001
2018-02-06 05:00:00,839921.762,194982.248,1137374.822,2172278.832
2018-02-06 06:00:00,898688.5240000001,214336.835,1247338.724,2360364.083
2018-02-06 07:00:00,961403.979,218303.789,1307206.294,2486914.062
2018-02-06 08:00:00,907148.208,208920.115,1254560.027,2370628.3499999996
2018-02-06 09:00:00,813739.726,183949.642,1110846.997,2108536.365
2018-02-06 10:00:00,698253.6140000001,171659.372,947051.562,1816964.548
2018-02-06 11:00:00,619571.97,148719.20500000002,845965.054,1614256.229
2018-02-06 12:00:00,583428.094,136574.27,775224.147,1495226.511
2018-02-06 13:00:00,519716.767,121908.259,714963.152,1356588.1779999998
2018-02-06 14:00:00,497249.209,114804.798,682427.588,1294481.595
2018-02-06 15:00:00,497455.659,114877.474,683806.819,1296139.952
2018-02-06 16:00:00,557396.312,121721.262,732380.3400000001,1411497.914
2018-02-06 17:00:00,629690.891,135918.93,814711.796,1580321.617
2018-02-06 18:00:00,669843.525,145280.23200000002,876785.4110000001,1691909.168
2018-02-06 19:00:00,720764.898,164870.687,930820.739,1816456.324
2018-02-06 20:00:00,778377.618,168256.563,970989.358,1917623.5389999999
2018-02-06 21:00:00,746602.5700000001,158976.849,956184.239,1861763.6579999998
2018-02-06 22:00:00,664039.477,139843.96899999998,843480.595,1647364.041
2018-02-06 23:00:00,561478.138,122926.908,731562.5260000001,1415967.5720000002
2018-02-07 00:00:00,504333.9269999999,113370.008,682125.432,1299829.367
2018-02-07 01:00:00,493428.982,108526.834,655660.6479999999,1257616.464
2018-02-07 02:00:00,499766.075,106630.256,663651.78,1270048.111
2018-02-07 03:00:00,524087.234,115276.061,682577.5009999999,1321940.796
2018-02-07 04:00:00,561416.2050000001,123007.048,738040.613,1422463.866
2018-02-07 05:00:00,599589.243,136123.108,806252.394,1541964.745
2018-02-07 06:00:00,666652.119,151986.215,930661.723,1749300.057
2018-02-07 07:00:00,736460.665,160317.421,1011710.614,1908488.7
2018-02-07 08:00:00,773487.463,168298.421,1034526.726,1976312.6099999999
2018-02-07 09:00:00,816533.142,175373.369,994349.448,1986255.9589999998
2018-02-07 10:00:00,749002.594,165509.158,934368.164,1848879.9160000002
2018-02-07 11:00:00,678977.5189999999,146719.95799999998,856827.595,1682525.0719999997
2018-02-07 12:00:00,642816.7949999999,134755.353,792174.1089999999,1569746.2569999998
2018-02-07 13:00:00,571847.2760000001,120410.771,718768.5970000001,1411026.644
2018-02-07 14:00:00,468443.064,109695.68099999998,629060.129,1207198.8739999998
2018-02-07 15:00:00,438694.662,106589.347,586757.429,1132041.438
2018-02-07 16:00:00,476411.171,119679.948,626547.8740000001,1222638.993
2018-02-07 17:00:00,573007.917,124354.066,700940.295,1398302.278
2018-02-07 18:00:00,602177.122,130492.117,754487.665,1487156.904
2018-02-07 19:00:00,649281.2860000001,135618.82799999998,791367.07,1576267.184
2018-02-07 20:00:00,684528.159,138635.66400000002,808418.746,1631582.5690000001
2018-02-07 21:00:00,630738.485,134610.576,807687.9510000001,1573037.012
2018-02-07 22:00:00,539582.225,118915.907,717925.1599999999,1376423.292
2018-02-07 23:00:00,448439.679,90023.474,566129.797,1104592.9500000002
2018-02-08 00:00:00,383619.351,80768.368,501905.72,966293.439
2018-02-08 01:00:00,357870.713,74030.614,452481.721,884383.048
2018-02-08 02:00:00,349622.564,74923.228,451258.133,875803.925
2018-02-08 03:00:00,359116.824,77523.013,450643.332,887283.169
2018-02-08 04:00:00,369757.265,80907.87400000001,474249.848,924914.987
2018-02-08 05:00:00,402893.312,89633.791,526662.953,1019190.056
2018-02-08 06:00:00,464081.49400000006,101179.0,625479.834,1190740.3280000002
2018-02-08 07:00:00,527314.854,118894.845,697525.017,1343734.716
2018-02-08 08:00:00,546898.4500000001,124350.325,719580.846,1390829.621
2018-02-08 09:00:00,537641.339,136641.555,712231.091,1386513.985
2018-02-08 10:00:00,521005.221,122662.675,709911.723,1353579.619
2018-02-08 11:00:00,490578.782,117274.542,653314.164,1261167.488
2018-02-08 12:00:00,461637.7,109226.327,608288.214,1179152.241
2018-02-08 13:00:00,405348.084,100129.549,551998.858,1057476.491
2018-02-08 14:00:00,389496.476,102535.635,509777.317,1001809.4280000001
2018-02-08 15:00:00,384775.347,95127.793,494475.895,974379.035
2018-02-08 16:00:00,449810.311,96969.753,542964.0040000001,1089744.068
2018-02-08 17:00:00,484643.488,113684.248,639350.198,1237677.934
2018-02-08 18:00:00,507618.932,121256.271,657338.1259999999,1286213.329
2018-02-08 19:00:00,576442.115,118842.71,679823.277,1375108.102
2018-02-08 20:00:00,574421.319,127287.364,693379.3629999999,1395088.0459999999
2018-02-08 21:00:00,550566.801,110426.193,672254.9959999999,1333247.9899999998
2018-02-08 22:00:00,448607.254,99383.609,550938.64,1098929.503
2018-02-08 23:00:00,342563.01600000006,77632.19,419712.0770000001,839907.2830000002
2018-02-09 00:00:00,283774.62399999995,56990.787,344839.26,685604.671
2018-02-09 01:00:00,235651.677,49244.95,292987.033,577883.6599999999
2018-02-09 02:00:00,227589.31700000004,49729.008,281744.002,559062.327
2018-02-09 03:00:00,230021.772,51318.84,285038.37399999995,566378.9859999999
2018-02-09 04:00:00,244030.94300000003,55329.953,301748.156,601109.052
2018-02-09 05:00:00,285535.924,65406.646,339049.33400000003,689991.9040000001
2018-02-09 06:00:00,351393.705,77963.499,443346.7020000001,872703.9060000002
2018-02-09 07:00:00,392489.479,89973.42,520760.584,1003223.483
2018-02-09 08:00:00,404658.179,93164.97,528616.6,1026439.749
2018-02-09 09:00:00,466388.761,97479.336,538568.219,1102436.316
2018-02-09 10:00:00,424534.942,104707.805,569377.5430000001,1098620.29
2018-02-09 11:00:00,393582.013,100400.17,529879.55,1023861.733
2018-02-09 12:00:00,372967.274,87999.767,500339.254,961306.2949999999
2018-02-09 13:00:00,333806.029,76972.53700000001,478865.359,889643.925
2018-02-09 14:00:00,325375.252,75307.611,451018.449,851701.312
2018-02-09 15:00:00,362125.884,83107.43400000001,438636.575,883869.893
2018-02-09 16:00:00,377526.9250000001,90206.59900000002,476425.678,944159.202
2018-02-09 17:00:00,439252.003,95982.036,549513.075,1084747.114
2018-02-09 18:00:00,534738.5419999999,105289.615,622834.2749999999,1262862.4319999998
2018-02-09 19:00:00,529390.8859999999,110954.779,671993.3929999999,1312339.0579999997
2018-02-09 20:00:00,546487.544,122370.141,699443.322,1368301.0070000002
2018-02-09 21:00:00,526321.4099999999,118944.324,661555.3030000001,1306821.037
2018-02-09 22:00:00,451742.748,103743.474,584256.3859999999,1139742.608
2018-02-09 23:00:00,366980.57,78289.715,493038.985,938309.27
2018-02-10 00:00:00,342714.187,70415.235,428516.022,841645.4439999999
2018-02-10 01:00:00,321788.148,65295.49100000001,399683.829,786767.468
2018-02-10 02:00:00,327039.36,68661.025,419637.985,815338.37
2018-02-10 03:00:00,350758.649,74183.79999999999,439740.814,864683.263
2018-02-10 04:00:00,378087.39600000007,82899.462,476280.472,937267.3300000001
2018-02-10 05:00:00,424871.041,97927.321,541757.086,1064555.448
2018-02-10 06:00:00,471639.045,109375.527,632399.098,1213413.67
2018-02-10 07:00:00,543610.455,125176.19,726729.1240000001,1395515.769
2018-02-10 08:00:00,579835.328,128355.995,758269.453,1466460.776
2018-02-10 09:00:00,579302.7139999999,137915.2,754279.0059999999,1471496.92
2018-02-10 10:00:00,532283.623,129509.826,662232.112,1324025.561
2018-02-10 11:00:00,499115.431,111437.531,619264.4,1229817.362
2018-02-10 12:00:00,460125.7,100955.104,579884.5160000001,1140965.32
2018-02-10 13:00:00,446828.477,94538.067,514150.55,1055517.094
2018-02-10 14:00:00,436685.658,82623.249,471570.654,990879.561
2018-02-10 15:00:00,422456.3270000001,86430.248,489223.182,998109.7570000001
2018-02-10 16:00:00,458468.1780000001,92591.511,536330.3470000001,1087390.036
2018-02-10 17:00:00,486377.0040000001,102789.848,583540.659,1172707.511
2018-02-10 18:00:00,509841.153,119968.453,652816.442,1282626.048
2018-02-10 19:00:00,528151.7679999999,122720.754,684472.647,1335345.1689999998
2018-02-10 20:00:00,557259.145,119422.189,702235.353,1378916.687
2018-02-10 21:00:00,549887.514,113930.887,651921.1950000001,1315739.596
2018-02-10 22:00:00,517823.197,90877.917,519677.757,1128378.8709999998
2018-02-10 23:00:00,436858.162,60751.01,393223.547,890832.719
2018-02-11 00:00:00,240565.731,51219.805,312979.745,604765.281
2018-02-11 01:00:00,215198.942,47774.321,262959.576,525932.839
2018-02-11 02:00:00,200871.839,45042.678,251985.569,497900.086
2018-02-11 03:00:00,205008.979,44407.624,250756.021,500172.624
2018-02-11 04:00:00,214964.808,45361.199,257439.242,517765.24899999995
2018-02-11 05:00:00,236340.361,50257.80399999999,278440.673,565038.838
2018-02-11 06:00:00,260948.6,57572.734,329936.253,648457.587
2018-02-11 07:00:00,318307.309,72048.821,398851.607,789207.737
2018-02-11 08:00:00,390862.495,88500.092,510950.853,990313.44
2018-02-11 09:00:00,426942.08,100646.60799999998,566949.537,1094538.225
2018-02-11 10:00:00,409832.27,105434.25,579317.7000000001,1094584.2200000002
2018-02-11 11:00:00,420062.308,99956.363,553332.4280000001,1073351.0990000002
2018-02-11 12:00:00,420318.674,100409.863,522567.64,1043296.177
2018-02-11 13:00:00,424788.044,96978.403,502546.219,1024312.666
2018-02-11 14:00:00,413957.523,84534.30600000001,507575.258,1006067.087
2018-02-11 15:00:00,402302.089,89201.62599999999,495859.772,987363.487
2018-02-11 16:00:00,440123.552,94316.97000000002,530546.406,1064986.9279999998
2018-02-11 17:00:00,490975.082,100396.582,596977.358,1188349.0219999999
2018-02-11 18:00:00,518004.4689999999,107941.401,653069.247,1279015.1169999999
2018-02-11 19:00:00,548446.9739999999,121496.511,696210.742,1366154.227
2018-02-11 20:00:00,591411.4839999999,133672.099,744276.881,1469360.464
2018-02-11 21:00:00,614183.378,133320.859,739903.618,1487407.855
2018-02-11 22:00:00,567584.3049999999,112204.95,674254.131,1354043.386
2018-02-11 23:00:00,450665.1750000001,93694.351,577339.2760000001,1121698.8020000001
2018-02-12 00:00:00,403997.184,82253.837,514890.203,1001141.2239999999
2018-02-12 01:00:00,383127.411,77683.861,505214.626,966025.898
2018-02-12 02:00:00,389817.611,82686.229,525605.078,998108.918
2018-02-12 03:00:00,415950.277,88400.00300000001,537563.1120000001,1041913.3920000001
2018-02-12 04:00:00,449276.397,96551.04799999998,578671.676,1124499.1209999998
2018-02-12 05:00:00,487751.337,110933.91,645008.764,1243694.011
2018-02-12 06:00:00,574352.92,130653.744,763226.3060000001,1468232.9700000002
2018-02-12 07:00:00,652103.775,143954.717,872611.009,1668669.5010000002
2018-02-12 08:00:00,642738.951,151684.351,903846.041,1698269.3429999999
2018-02-12 09:00:00,646439.872,154988.004,852731.331,1654159.207
2018-02-12 10:00:00,617918.033,140982.141,798098.8030000001,1556998.9770000002
2018-02-12 11:00:00,589176.307,132913.29,771271.707,1493361.304
2018-02-12 12:00:00,540599.538,124311.725,724090.997,1389002.2599999998
2018-02-12 13:00:00,485587.997,115150.292,643942.6810000001,1244680.9700000002
2018-02-12 14:00:00,448920.489,112068.334,617556.15,1178544.973
2018-02-12 15:00:00,453616.238,109160.525,627957.848,1190734.611
2018-02-12 16:00:00,472498.611,107506.294,642981.04,1222985.945
2018-02-12 17:00:00,513424.755,113684.465,702770.8999999999,1329880.1199999999
2018-02-12 18:00:00,642981.748,133687.933,800859.161,1577528.842
2018-02-12 19:00:00,753623.696,152350.70500000002,889651.063,1795625.4640000002
2018-02-12 20:00:00,728307.789,160576.809,937158.986,1826043.584
2018-02-12 21:00:00,743032.8119999999,159103.657,922778.683,1824915.1519999998
2018-02-12 22:00:00,651063.67,144313.445,829060.425,1624437.54
2018-02-12 23:00:00,554629.1630000001,118010.527,726258.821,1398898.511
2018-02-13 00:00:00,515922.381,112830.515,686229.421,1314982.3169999998
2018-02-13 01:00:00,506944.858,108045.033,675259.2949999999,1290249.186
2018-02-13 02:00:00,506048.765,107974.446,675891.6,1289914.811
2018-02-13 03:00:00,530846.162,115190.755,696699.314,1342736.2310000001
2018-02-13 04:00:00,567297.4029999999,124645.88499999998,738837.0599999999,1430780.3479999998
2018-02-13 05:00:00,601323.282,133807.577,799786.7609999999,1534917.6199999999
2018-02-13 06:00:00,687610.121,152217.397,920548.96,1760376.4780000001
2018-02-13 07:00:00,749012.282,167703.296,976515.836,1893231.4139999999
2018-02-13 08:00:00,742325.6440000001,155611.998,953579.9370000002,1851517.5790000004
2018-02-13 09:00:00,683566.075,158481.802,892457.723,1734505.6
2018-02-13 10:00:00,604358.527,147667.742,833029.1769999999,1585055.446
2018-02-13 11:00:00,548209.692,130902.763,760004.9029999999,1439117.358
2018-02-13 12:00:00,512541.854,119937.386,678751.892,1311231.132
2018-02-13 13:00:00,458702.865,101922.876,596283.5530000001,1156909.2940000002
2018-02-13 14:00:00,384538.234,90238.867,527348.619,1002125.72
2018-02-13 15:00:00,374333.929,84795.861,510641.915,969771.7050000001
2018-02-13 16:00:00,374889.443,95481.046,511478.8490000001,981849.3380000002
2018-02-13 17:00:00,459482.03300000005,100643.1,579307.099,1139432.232
2018-02-13 18:00:00,558209.686,120079.578,655598.837,1333888.101
2018-02-13 19:00:00,634881.416,123939.004,742196.2239999999,1501016.6439999999
2018-02-13 20:00:00,616629.473,133051.206,775442.314,1525122.993
2018-02-13 21:00:00,584375.634,124484.935,743896.101,1452756.67
2018-02-13 22:00:00,505766.183,108863.283,655448.9029999999,1270078.369
2018-02-13 23:00:00,408946.48,91191.551,550098.409,1050236.44
2018-02-14 00:00:00,362563.114,76539.543,479361.065,918463.7220000001
2018-02-14 01:00:00,337123.69,72781.428,437323.1750000001,847228.2930000001
2018-02-14 02:00:00,341968.231,72175.77699999999,440942.753,855086.761
2018-02-14 03:00:00,356841.333,77915.975,454117.661,888874.969
2018-02-14 04:00:00,386895.041,80606.826,495548.644,963050.5109999999
2018-02-14 05:00:00,413613.959,94073.995,551977.439,1059665.393
2018-02-14 06:00:00,488275.396,108919.239,654823.5090000001,1252018.144
2018-02-14 07:00:00,550076.5090000001,126841.189,730676.5789999999,1407594.277
2018-02-14 08:00:00,573621.084,127844.322,743371.477,1444836.883
2018-02-14 09:00:00,601236.0260000001,129743.472,754579.6120000001,1485559.11
2018-02-14 10:00:00,566456.647,134039.089,745596.0599999999,1446091.796
2018-02-14 11:00:00,523551.222,122259.775,667642.827,1313453.824
2018-02-14 12:00:00,477541.299,114434.133,619458.0319999999,1211433.464
2018-02-14 13:00:00,397301.226,103720.082,526495.997,1027517.3049999999
2018-02-14 14:00:00,378228.1370000001,87076.329,468610.156,933914.6220000002
2018-02-14 15:00:00,406110.754,82177.782,462947.555,951236.091
2018-02-14 16:00:00,406330.839,88442.195,505873.938,1000646.9720000001
2018-02-14 17:00:00,422524.721,96254.723,553042.532,1071821.976
2018-02-14 18:00:00,490594.383,117713.344,617820.56,1226128.287
2018-02-14 19:00:00,540740.655,121198.999,679563.84,1341503.494
2018-02-14 20:00:00,577823.537,119826.275,692270.7119999999,1389920.524
2018-02-14 21:00:00,545835.905,113919.577,671776.505,1331531.9870000002
2018-02-14 22:00:00,465899.55400000006,92595.721,558980.4720000001,1117475.747
2018-02-14 23:00:00,330540.406,68844.122,421044.457,820428.9850000001
2018-02-15 00:00:00,273767.81200000003,57585.12,340431.07200000004,671784.0040000001
2018-02-15 01:00:00,247279.643,53752.209,310328.837,611360.689
2018-02-15 02:00:00,252837.924,51362.47200000001,305115.354,609315.75
2018-02-15 03:00:00,262479.241,53951.055,304730.715,621161.0109999999
2018-02-15 04:00:00,282762.382,60290.793000000005,333956.941,677010.1159999999
2018-02-15 05:00:00,320347.419,71676.98999999999,379249.882,771274.291
2018-02-15 06:00:00,384102.25600000005,86089.10800000001,475980.981,946172.3450000001
2018-02-15 07:00:00,440096.554,97280.118,552228.3019999999,1089604.974
2018-02-15 08:00:00,466966.242,102463.204,599357.22,1168786.666
2018-02-15 09:00:00,503054.425,109163.16800000002,614607.765,1226825.358
2018-02-15 10:00:00,427918.558,108611.937,581693.4010000001,1118223.8960000002
2018-02-15 11:00:00,401994.44000000006,94864.549,554476.2860000001,1051335.2750000001
2018-02-15 12:00:00,403908.27,90519.389,527858.6030000001,1022286.2620000001
2018-02-15 13:00:00,362629.376,79319.52799999999,474279.545,916228.449
2018-02-15 14:00:00,339226.871,81730.357,440551.686,861508.914
2018-02-15 15:00:00,360752.629,84890.068,456057.248,901699.9450000001
2018-02-15 16:00:00,382071.178,90631.669,496100.3989999999,968803.2459999999
2018-02-15 17:00:00,439054.145,98451.2,549583.661,1087089.006
2018-02-15 18:00:00,481002.993,111404.773,621607.837,1214015.6030000001
2018-02-15 19:00:00,564233.577,131070.781,716514.048,1411818.406
2018-02-15 20:00:00,609339.8259999999,136350.693,767160.292,1512850.8109999998
2018-02-15 21:00:00,586183.7719999999,129381.886,769280.959,1484846.6169999999
2018-02-15 22:00:00,522094.4030000001,112669.26,676694.9469999999,1311458.6099999999
2018-02-15 23:00:00,441889.315,100612.938,589054.6950000001,1131556.948
2018-02-16 00:00:00,423893.577,94760.811,564746.587,1083400.975
2018-02-16 01:00:00,428464.594,88948.59,565033.1799999999,1082446.364
2018-02-16 02:00:00,440475.915,93257.8,583523.9180000001,1117257.633
2018-02-16 03:00:00,470175.744,101089.006,613693.625,1184958.375
2018-02-16 04:00:00,516446.76,111909.825,670723.939,1299080.524
2018-02-16 05:00:00,572302.327,127047.379,753511.858,1452861.564
2018-02-16 06:00:00,645966.4469999999,146286.54700000002,868109.4280000001,1660362.422
2018-02-16 07:00:00,710249.003,156903.823,958015.982,1825168.808
2018-02-16 08:00:00,752934.7220000001,158180.36600000004,1014093.582,1925208.6700000002
2018-02-16 09:00:00,793388.151,168775.974,1021965.798,1984129.923
2018-02-16 10:00:00,730483.283,167663.53499999997,986166.174,1884312.992
2018-02-16 11:00:00,730755.2679999999,166428.875,982585.167,1879769.31
2018-02-16 12:00:00,756513.831,177438.05599999998,1024738.437,1958690.324
2018-02-16 13:00:00,693163.1290000001,169557.379,951439.067,1814159.5750000002
2018-02-16 14:00:00,656583.0689999999,155876.679,924304.325,1736764.0729999999
2018-02-16 15:00:00,633529.6969999999,149510.333,875788.149,1658828.179
2018-02-16 16:00:00,650625.866,152786.436,845748.9569999999,1649161.259
2018-02-16 17:00:00,670292.678,160669.59999999998,905512.779,1736475.057
2018-02-16 18:00:00,764492.732,171815.849,1057960.475,1994269.056
2018-02-16 19:00:00,809465.6009999999,178350.49800000002,1095480.886,2083296.9849999999
2018-02-16 20:00:00,832711.935,177366.158,1072536.3879999998,2082614.481
2018-02-16 21:00:00,839508.409,182835.706,1103125.4020000002,2125469.517
2018-02-16 22:00:00,748341.2570000001,165432.139,1029103.958,1942877.354
2018-02-16 23:00:00,673348.2479999999,145501.712,902700.462,1721550.422
2018-02-17 00:00:00,646194.032,141650.231,855687.334,1643531.597
2018-02-17 01:00:00,628808.299,130825.313,829210.148,1588843.76
2018-02-17 02:00:00,644561.553,135831.22,857744.556,1638137.329
2018-02-17 03:00:00,666498.515,147642.548,879295.2930000001,1693436.3560000001
2018-02-17 04:00:00,704564.324,157360.996,936922.862,1798848.182
2018-02-17 05:00:00,738161.4199999999,167051.091,997981.24,1903193.751
2018-02-17 06:00:00,778842.0260000001,179321.738,1080181.887,2038345.651
2018-02-17 07:00:00,851780.407,191130.808,1150229.713,2193140.928
2018-02-17 08:00:00,850761.166,196824.337,1174399.312,2221984.815
2018-02-17 09:00:00,848124.0219999999,190433.296,1119699.4249999998,2158256.743
2018-02-17 10:00:00,773402.318,184102.071,1078139.0130000005,2035643.4020000005
2018-02-17 11:00:00,719654.8269999999,163531.875,944692.125,1827878.827
2018-02-17 12:00:00,653841.354,144015.092,873292.6100000001,1671149.056
2018-02-17 13:00:00,545926.264,129267.495,770134.4369999999,1445328.196
2018-02-17 14:00:00,513183.23,120803.204,695100.524,1329086.958
2018-02-17 15:00:00,499994.396,118206.644,646774.469,1264975.509
2018-02-17 16:00:00,510253.143,116029.645,649827.468,1276110.256
2018-02-17 17:00:00,558853.834,117062.153,693520.932,1369436.9190000002
2018-02-17 18:00:00,604945.787,129457.963,759626.344,1494030.094
2018-02-17 19:00:00,640415.409,140708.35,812473.247,1593597.006
2018-02-17 20:00:00,726578.1369999999,155403.27500000002,849627.5190000001,1731608.9309999999
2018-02-17 21:00:00,653322.058,147762.137,842600.577,1643684.7719999999
2018-02-17 22:00:00,577224.946,134222.648,767722.9809999999,1479170.575
2018-02-17 23:00:00,504459.653,121306.451,674585.779,1300351.883
2018-02-18 00:00:00,467133.265,105144.152,625317.9569999999,1197595.3739999998
2018-02-18 01:00:00,464369.162,96603.59,605454.698,1166427.45
2018-02-18 02:00:00,472346.135,97296.66,628090.762,1197733.557
2018-02-18 03:00:00,496140.503,108068.504,653416.39,1257625.3969999999
2018-02-18 04:00:00,543156.785,117137.831,708242.2760000001,1368536.892
2018-02-18 05:00:00,575280.355,130123.665,767896.7050000001,1473300.725
2018-02-18 06:00:00,625914.342,144800.566,852595.007,1623309.915
2018-02-18 07:00:00,699270.305,154181.853,942782.153,1796234.3110000002
2018-02-18 08:00:00,692918.544,154251.495,953516.495,1800686.534
2018-02-18 09:00:00,646708.797,155043.835,853140.3049999999,1654892.937
2018-02-18 10:00:00,591928.723,137503.88,770733.07,1500165.673
2018-02-18 11:00:00,550861.254,117901.694,721011.438,1389774.386
2018-02-18 12:00:00,491148.286,115169.604,686172.946,1292490.8360000001
2018-02-18 13:00:00,447877.21,101344.027,591306.386,1140527.6230000001
2018-02-18 14:00:00,426519.756,94194.966,569594.088,1090308.81
2018-02-18 15:00:00,409626.74,95947.499,508668.4479999999,1014242.6869999999
2018-02-18 16:00:00,415502.309,94464.088,510794.889,1020761.2860000001
2018-02-18 17:00:00,472667.863,107361.964,560144.655,1140174.482
2018-02-18 18:00:00,522452.835,117618.078,634643.352,1274714.2650000001
2018-02-18 19:00:00,601478.2860000001,125413.931,716277.1,1443169.317
2018-02-18 20:00:00,612529.1939999999,135888.327,768662.504,1517080.025
2018-02-18 21:00:00,601363.4550000001,133896.335,750169.4680000001,1485429.2580000001
2018-02-18 22:00:00,506426.83,108995.305,651362.8359999999,1266784.971
2018-02-18 23:00:00,409751.803,88243.584,542941.322,1040936.709
2018-02-19 00:00:00,398242.74,78180.41200000001,472595.9280000001,949019.0800000001
2018-02-19 01:00:00,361082.121,73158.296,455449.549,889689.966
2018-02-19 02:00:00,360044.431,73502.054,464916.627,898463.112
2018-02-19 03:00:00,380121.341,79232.05900000001,477798.3990000001,937151.7990000001
2018-02-19 04:00:00,401987.871,86804.042,513357.976,1002149.889
2018-02-19 05:00:00,450914.902,99613.685,583496.304,1134024.891
2018-02-19 06:00:00,553597.929,116055.231,692780.828,1362433.988
2018-02-19 07:00:00,578440.326,128033.455,769625.492,1476099.273
2018-02-19 08:00:00,584006.183,138355.835,789761.5279999999,1512123.5459999999
2018-02-19 09:00:00,583784.165,136157.463,785480.5899999999,1505422.2179999999
2018-02-19 10:00:00,572491.595,136927.28,763810.23,1473229.105
2018-02-19 11:00:00,491968.945,122690.098,666787.02,1281446.063
2018-02-19 12:00:00,446761.561,105473.34,620369.715,1172604.616
2018-02-19 13:00:00,384924.848,87640.935,520981.179,993546.962
2018-02-19 14:00:00,330917.414,80750.297,462212.049,873879.76
2018-02-19 15:00:00,351197.167,86654.865,472626.868,910478.9
2018-02-19 16:00:00,401009.54,89572.325,530435.6510000001,1021017.5160000001
2018-02-19 17:00:00,480671.333,102149.143,594891.327,1177711.803
2018-02-19 18:00:00,538010.7320000001,112847.651,658424.322,1309282.705
2018-02-19 19:00:00,554271.257,117242.88400000002,685084.465,1356598.6060000001
2018-02-19 20:00:00,577811.1569999999,124481.471,699104.1029999999,1401396.7309999997
2018-02-19 21:00:00,562228.153,117398.942,683223.6410000001,1362850.736
2018-02-19 22:00:00,454600.956,91217.762,583177.924,1128996.642
2018-02-19 23:00:00,399023.047,81340.39099999999,474136.176,954499.6140000001
2018-02-20 00:00:00,315634.59900000005,65651.757,391191.246,772477.602
2018-02-20 01:00:00,285142.739,56257.631,350638.636,692039.006
2018-02-20 02:00:00,283204.117,56195.5,339671.014,679070.631
2018-02-20 03:00:00,284000.547,59091.93800000001,337723.487,680815.9720000001
2018-02-20 04:00:00,298438.213,61178.868,357825.586,717442.667
2018-02-20 05:00:00,322702.27599999995,70722.656,399263.078,792688.01
2018-02-20 06:00:00,405079.436,90322.606,484848.551,980250.593
2018-02-20 07:00:00,434395.20199999993,101840.17,551063.685,1087299.057
2018-02-20 08:00:00,448613.677,103570.824,570989.856,1123174.357
2018-02-20 09:00:00,432395.27,112569.522,583611.948,1128576.74
2018-02-20 10:00:00,444678.991,106158.863,563871.112,1114708.966
2018-02-20 11:00:00,443349.092,102295.33699999998,570095.3559999999,1115739.785
2018-02-20 12:00:00,417025.575,101522.115,543521.6640000001,1062069.354
2018-02-20 13:00:00,377054.426,102594.029,493870.855,973519.3099999999
2018-02-20 14:00:00,339189.675,78310.089,452663.181,870162.945
2018-02-20 15:00:00,337735.627,73036.97700000001,448007.837,858780.441
2018-02-20 16:00:00,382676.683,85789.076,493705.855,962171.6140000001
2018-02-20 17:00:00,447519.031,93738.519,548406.295,1089663.8450000002
2018-02-20 18:00:00,497790.865,106454.556,614679.99,1218925.4109999998
2018-02-20 19:00:00,542799.0650000001,110585.942,652591.878,1305976.8850000002
2018-02-20 20:00:00,556692.353,121893.947,670140.844,1348727.144
2018-02-20 21:00:00,513514.789,115246.122,649507.757,1278268.668
2018-02-20 22:00:00,415667.431,96104.41,541791.438,1053563.279
2018-02-20 23:00:00,322085.59900000005,69291.055,414357.436,805734.0900000001
2018-02-21 00:00:00,287304.59500000003,58841.917,352322.772,698469.284
2018-02-21 01:00:00,271692.47900000005,58155.379,340244.552,670092.4100000001
